id	filename	md5	size	state
7c802f6c-03bd-4612-835f-c82f6b8f2137	7c802f6c-03bd-4612-835f-c82f6b8f2137/9f938aa7-9fc1-4893-aee4-15ab668b9260.rna_seq.augmented_star_gene_counts.tsv	14aaa84fb2138c7d738d057b693f80a9	4250317	validated
7a3f27a9-476d-43e2-abb8-db402f80dfcf	7a3f27a9-476d-43e2-abb8-db402f80dfcf/9ba0ff4b-4276-45ee-a543-a2e837777923.rna_seq.augmented_star_gene_counts.tsv	766e34e9da73695da4e71aece82960fd	4230618	validated
24079217-3899-4843-81fc-638293771d93	24079217-3899-4843-81fc-638293771d93/c6bc9e5e-4116-4179-9a22-b75fc6bea73e.rna_seq.augmented_star_gene_counts.tsv	3194db55c64cfeb6c836ae2f85bf6e17	4226782	validated
929473bf-434c-438e-b16c-c34bfb0b98ea	929473bf-434c-438e-b16c-c34bfb0b98ea/cbf298e2-94bb-48c9-ae07-408081055497.rna_seq.augmented_star_gene_counts.tsv	3a173e4bcea95466609b76c19454dc83	4225602	validated
0e6fc8f1-34ca-4f3b-9d71-5a867e5efb07	0e6fc8f1-34ca-4f3b-9d71-5a867e5efb07/4b6c958a-7e20-4b88-b30a-2406b123c8c1.rna_seq.augmented_star_gene_counts.tsv	022f28a4f04b559648f8f5f06bc13c55	4254329	validated
215f38d1-a17c-4189-97f6-ae20361b0f3f	215f38d1-a17c-4189-97f6-ae20361b0f3f/fdd9f9f1-8b02-4b83-a8f6-f28f968bdf54.rna_seq.augmented_star_gene_counts.tsv	84f21fd3f40729b3bd1f00daca2e8074	4248206	validated
8a2d17e2-4ec1-42b6-8825-6d80ffe4b916	8a2d17e2-4ec1-42b6-8825-6d80ffe4b916/c55c7a04-580b-43e3-b138-f83bd3003875.rna_seq.augmented_star_gene_counts.tsv	3ae4db513b7145d279c112ff61e2b892	4246077	validated
de26de4a-c738-4a8b-a44a-0eab208c0db2	de26de4a-c738-4a8b-a44a-0eab208c0db2/fb3e2838-b073-40c9-824f-3216f940a2c5.rna_seq.augmented_star_gene_counts.tsv	aa4c3f2f7f71e48e66bcb156dbb98a3b	4241952	validated
ad6ae9d2-c6f5-4686-9b3c-45ea130493f3	ad6ae9d2-c6f5-4686-9b3c-45ea130493f3/2fde57cd-97d2-492d-b37d-a4e2d43239cf.rna_seq.augmented_star_gene_counts.tsv	526f83fd0fa0a2130fd04c8103af23f5	4223654	validated
65f85615-96a2-4b3c-ac05-ab67d0bf9e99	65f85615-96a2-4b3c-ac05-ab67d0bf9e99/ff36264d-8485-46e6-8259-0b55f651ed8f.rna_seq.augmented_star_gene_counts.tsv	db2fbef479705f91deb9fbe10231bb1c	4234091	validated
bbea4239-0ce8-4540-8818-d73d076b3aa6	bbea4239-0ce8-4540-8818-d73d076b3aa6/3369898e-21d8-4ded-8bbc-a746b1a743ad.rna_seq.augmented_star_gene_counts.tsv	de5312b418ee15ee4d2be3ef8a80236d	4215833	validated
b06a3383-3a16-4f91-91c4-71cad60dae4b	b06a3383-3a16-4f91-91c4-71cad60dae4b/897e33bc-3862-47bc-8277-a9b1b5371802.rna_seq.augmented_star_gene_counts.tsv	0ca130d5ecf485bfd517f70aa3326719	4245425	validated
47fc2fd2-84ce-49e2-8481-407d7a639042	47fc2fd2-84ce-49e2-8481-407d7a639042/ef11ddff-02bb-44e2-ab77-fadde20acd87.rna_seq.augmented_star_gene_counts.tsv	f374fb2cc687a42ba2c41ee20ceb0684	4232239	validated
7a176670-7636-4329-951b-c118b816cfca	7a176670-7636-4329-951b-c118b816cfca/9ce317be-70dc-4dd2-86b5-e6f79be6f10b.rna_seq.augmented_star_gene_counts.tsv	b67abf0b1d828c1958c03adcec5584fc	4241397	validated
24fa0c9f-c679-486d-846a-66fbc8d30b0a	24fa0c9f-c679-486d-846a-66fbc8d30b0a/32248a54-89ad-43a3-aa20-1c1897cb0054.rna_seq.augmented_star_gene_counts.tsv	01bfbc4564724c456574a17a4da19615	4258725	validated
0c09a94d-8885-49fb-91c1-aa0ebf52386a	0c09a94d-8885-49fb-91c1-aa0ebf52386a/f57240f6-a5e4-4a9f-81d7-b59616d865dd.rna_seq.augmented_star_gene_counts.tsv	56de3d04eb108c90826420c173cf9e2b	4247849	validated
23ab7447-ba7a-4947-bacf-2c0b209b38cf	23ab7447-ba7a-4947-bacf-2c0b209b38cf/e89ecf81-4892-48c8-be13-926f92d5ec97.rna_seq.augmented_star_gene_counts.tsv	0ed3b7ac747cca1ba51081f22c1cf742	4231458	validated
458042ad-bec8-4433-80da-70f517a440f7	458042ad-bec8-4433-80da-70f517a440f7/25a6fe1b-0472-489f-a721-f596395badb1.rna_seq.augmented_star_gene_counts.tsv	bbedd91fbaa3ea10504bcfe4ae3b89dc	4255526	validated
